Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Item condition (product.metafields.shopify.item-condition),Item material (product.metafields.shopify.item-material),Manufacturer type (product.metafields.shopify.manufacturer-type),Size (product.metafields.shopify.size),Vehicle drive/handling features (product.metafields.shopify.vehicle-drive-handling-features),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Price / Australia,Compare At Price / Australia,Included / International,Price / International,Compare At Price / International,Status
150-deg,100 Series 150 Deg Hose Ends (Cutter),"<p>Zoo Performance fittings and adaptors are precision machined from aircraft grade 6061 billet aluminium and hard anodised for ultimate protection and durability. <br>We ensure a high quality manufacturing process and QC check to ensure our fittings have the absolute best finish for long lasting full flow performance. </p>
<p>Compatiable with our 100 Series nylon and stainless steel hose.<br></p>
<p>Available Sizes:<br>-4AN<br>-6AN<br>-8AN<br>-10AN<br>-12AN<br>-16AN<br></p>",Zoo Performance,Uncategorized,Fittings,TRADE,true,Size,AN4,,,,,,,,ZOO-OC0150-04,100.0,,deny,manual,41.57,41.57,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/U150ntitled-3.jpg?v=1713329932,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0150-16.jpg?v=1713329922,kg,,,true,,,true,,,active
150-deg,,,,,,,,,AN6,,,,,,,,ZOO-OC0150-06,100.0,,deny,manual,45.27,45.27,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0150-16.jpg?v=1713329922,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0150-16.jpg?v=1713329922,kg,,,,,,,,,
150-deg,,,,,,,,,AN8,,,,,,,,ZOO-OC0150-08,100.0,,deny,manual,50.12,50.12,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0150-16_4.jpg?v=1713329922,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0150-16.jpg?v=1713329922,kg,,,,,,,,,
150-deg,,,,,,,,,AN10,,,,,,,,ZOO-OC0150-10,100.0,,deny,manual,66.52,66.52,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0150-16_3.jpg?v=1713329922,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0150-16.jpg?v=1713329922,kg,,,,,,,,,
150-deg,,,,,,,,,AN12,,,,,,,,ZOO-OC0150-12,100.0,,deny,manual,67.90,67.90,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0150-16_1.jpg?v=1713329922,5,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0150-16.jpg?v=1713329922,kg,,,,,,,,,
150-deg,,,,,,,,,AN16,,,,,,,,ZOO-OC0150-16,100.0,,deny,manual,87.31,87.31,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0150-16.jpg?v=1713329922,kg,,,,,,,,,
180-deg,100 Series 180 Deg Hose Ends (Cutter),"<p>Zoo Performance fittings and adaptors are precision machined from aircraft grade 6061 billet aluminium and hard anodised for ultimate protection and durability. <br>We ensure a high quality manufacturing process and QC check to ensure our fittings have the absolute best finish for long lasting full flow performance. </p>
<p>Compatiable with our 100 Series nylon and stainless steel hose.<br><br>Available Sizes:<br>-4AN<br>-6AN<br>-8AN<br>-10AN<br>-12AN<br>-16AN<br></p>",Zoo Performance,Uncategorized,Fittings,TRADE,true,Size,AN4,,,,,,,,ZOO-OC0180-04,100.0,,deny,manual,41.57,41.57,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/180Untitled-3.jpg?v=1713329628,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0180-16_3.jpg?v=1713329619,kg,,,true,,,true,,,active
180-deg,,,,,,,,,AN6,,,,,,,,ZOO-OC0180-06,100.0,,deny,manual,45.27,45.27,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0180-16_3.jpg?v=1713329619,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0180-16_3.jpg?v=1713329619,kg,,,,,,,,,
180-deg,,,,,,,,,AN8,,,,,,,,ZOO-OC0180-08,100.0,,deny,manual,50.12,50.12,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0180-16_2.jpg?v=1713329619,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0180-16_3.jpg?v=1713329619,kg,,,,,,,,,
180-deg,,,,,,,,,AN10,,,,,,,,ZOO-OC0180-10,100.0,,deny,manual,66.52,66.52,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0180-16_1.jpg?v=1713329619,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0180-16_3.jpg?v=1713329619,kg,,,,,,,,,
180-deg,,,,,,,,,AN12,,,,,,,,ZOO-OC0180-12,100.0,,deny,manual,67.90,67.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0180-16_3.jpg?v=1713329619,kg,,,,,,,,,
180-deg,,,,,,,,,AN16,,,,,,,,ZOO-OC0180-16,100.0,,deny,manual,87.31,87.31,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0180-16_3.jpg?v=1713329619,kg,,,,,,,,,
45-deg-female-forged-elbow,45 Degree Forged Elbow Hose Fitting,"<p>Zoo Performance fittings and adaptors are precision machined from aircraft grade 6061 billet aluminium and hard anodised for ultimate protection and durability. <br>We ensure a high quality manufacturing process and QC check to ensure our fittings have the absolute best finish for long lasting full flow performance. </p>
<p>Available Sizes:<br>-6AN<br>-8AN<br>-10AN<br>-12AN<br>-16AN</p>",Zoo Performance,Uncategorized,Fittings,TRADE,true,Size,AN6,,,,,,,,ZOO-AN8045-06,100.0,,deny,manual,36.95,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOOAN8045-thumbnail.png?v=1713331188,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOOAN8045-IMAGE.png?v=1601597846,kg,,,true,,,true,,,active
45-deg-female-forged-elbow,,,,,,,,,AN8,,,,,,,,ZOO-AN8045-08,100.0,,deny,manual,43.11,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-AN8045-16.jpg?v=1713331181,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOOAN8045-IMAGE.png?v=1601597846,kg,,,,,,,,,
45-deg-female-forged-elbow,,,,,,,,,AN10,,,,,,,,ZOO-AN8045-10,100.0,,deny,manual,58.51,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOOAN8045-TOP.png?v=1601597846,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOOAN8045-IMAGE.png?v=1601597846,kg,,,,,,,,,
45-deg-female-forged-elbow,,,,,,,,,AN12,,,,,,,,ZOO-AN8045-12,100.0,,deny,manual,83.15,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOOAN8045-IMAGE.png?v=1601597846,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOOAN8045-IMAGE.png?v=1601597846,kg,,,,,,,,,
45-deg-female-forged-elbow,,,,,,,,,AN16,,,,,,,,ZOO-AN8045-16,100.0,,deny,manual,89.31,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-AN8045-16_2.jpg?v=1601597846,5,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOOAN8045-IMAGE.png?v=1601597846,kg,,,,,,,,,
45-deg-female-forged-elbow,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-AN8045-16_1.jpg?v=1601597846,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
an-socket-to-suit-cutter-style-alloy-black,AN SOCKET TO SUIT CUTTER STYLE,"<p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Aptos',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Aptos; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: 'Times New Roman'; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-AU; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">Zoo Performance fittings and adaptors are precision machined from aircraft grade 6061 billet aluminium and hard anodised for ultimate protection and strength. We ensure optimal manufacturing processes to ensure our fittings have the very best quality finish for long lasting full flowing performance.</span></p>
<p>ALLOY - BLACK<br><br><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Aptos',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Aptos; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: 'Times New Roman'; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-AU; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">Material: 6061 Billet Aluminium</span><br>Colour: Black<br>Available Sizes:  AN4 - AN12</p>",Zoo Performance,Uncategorized,Fittings,TRADE,true,Size,AN4,,,,,,,,ZOO-C03-04,100.0,,deny,manual,10.99,10.99,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-C03-12_2.jpg?v=1601601278,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-C03-12_2.jpg?v=1601601278,kg,,,true,,,true,,,active
an-socket-to-suit-cutter-style-alloy-black,,,,,,,,,AN6,,,,,,,,ZOO-C03-06,100.0,,deny,manual,13.19,13.19,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-C03-12_1.jpg?v=1601601299,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-C03-12_2.jpg?v=1601601278,kg,,,,,,,,,
an-socket-to-suit-cutter-style-alloy-black,,,,,,,,,AN8,,,,,,,,ZOO-C03-08,100.0,,deny,manual,14.73,14.73,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-C03-12.jpg?v=1601601263,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-C03-12_2.jpg?v=1601601278,kg,,,,,,,,,
an-socket-to-suit-cutter-style-alloy-black,,,,,,,,,AN10,,,,,,,,ZOO-C03-10,100.0,,deny,manual,17.05,17.05,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-C03-12_2.jpg?v=1601601278,kg,,,,,,,,,
an-socket-to-suit-cutter-style-alloy-black,,,,,,,,,AN12,,,,,,,,ZOO-C03-12,100.0,,deny,manual,18.43,18.43,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-C03-12_2.jpg?v=1601601278,kg,,,,,,,,,
npt-to-barb-straight,NPT to Metric Barb Adaptor,"<p><span>Our fittings &amp; adaptors are precision machined out of aircraft grade 6061 billet aluminium and hard anodised for ultimate quality and maximum protection against corrosion.</span></p>
<p>Material:  6061 Billet Aluminium<br>Colour:  Black<br><br>Available Size: <br></p>
<ul>
<li>1/8"" NPT - 5/16"" BARB</li>
<li>3/8"" NPT - 5/16"" BARB</li>
<li>3/8"" NPT - 3/8"" BARB</li>
</ul>",Zoo Performance,Uncategorized,Fittings,TRADE,true,Size,"1/8"" NPT - 5/16"" BARB",,,,,,,,ZOO-AN841-05,100.0,,deny,manual,24.19,24.19,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/npt.jpg?v=1706186431,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/npt.jpg?v=1706186431,kg,,,true,,,true,,,active
npt-to-barb-straight,,,,,,,,,"3/8"" NPT - 5/16"" BARB",,,,,,,,ZOO-AN841-05-06,100.0,,deny,manual,25.29,25.29,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/npt1.jpg?v=1706186432,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/npt.jpg?v=1706186431,kg,,,,,,,,,
npt-to-barb-straight,,,,,,,,,"3/8"" NPT - 3/8""   BARB",,,,,,,,ZOO-AN841-06-06,100.0,,deny,manual,25.29,25.29,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/npt.jpg?v=1706186431,kg,,,,,,,,,
npt-to-barb-straight,,,,,,,,,"1/8"" NPT to 1/4"" BARB STRAIGHT",,,,,,,,ZOO-AN840-4,100.0,,deny,manual,10.98,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/npt.jpg?v=1706186431,kg,,,,,,,,,
fuel-cell-fittings,Fuel Cell Fittings,"<p class=""MsoNormal"">Zoo Performance fittings and adaptors are precision machined from aircraft grade 6061 billet aluminium and hard anodised for ultimate protection and strength. We ensure optimal manufacturing processes to ensure our fittings have the very best quality finish for long lasting full flowing performance.<br><br>Our AN Fuel cell fittings are a universal complete seal option for any cell requirements. <br><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Aptos',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Aptos; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: 'Times New Roman'; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-AU; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">Material: 6061 Billet Aluminium<br data-mce-fragment=""1"">Colour: Black</span><br>Available Sizes:  AN6 &amp; AN8<!-- [if !supportLineBreakNewLine]--><!--[endif]--></p>",Zoo Performance,Uncategorized,"",TRADE,true,Size,AN6,,,,,,,,ZOO-AN921-06,100.0,,deny,manual,18.69,18.69,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-AN921-08.jpg?v=1601602466,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-AN921-08.jpg?v=1601602466,kg,,,true,,,true,,,active
fuel-cell-fittings,,,,,,,,,AN8,,,,,,,,ZOO-AN921-08,100.0,,deny,manual,21.16,21.16,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOOAN921.png?v=1601602466,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-AN921-08.jpg?v=1601602466,kg,,,,,,,,,
fuel-cell-fittings,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-AN921-08.2.jpg?v=1601602449,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stainless-steel-hose,100 Series Stainless Steel Cutter Hose,"<p>Our 100 series cutter hose is designed  with a combined reinforced synthetic rubber liner with a stainless steel outer layer for optimum abrasion resistance and protection.<br><br>Applications: Fuel systems, oils, lubricants, coolant systems.<br>E85 &amp; Methanol compatible. (Not recommended for power steering applications.)</p>
<p>Operating Pressures: 500-1000 PSI<br>Burst Pressures: 2000 - 6000 PSI<br>Operating temps: -40℃ to 150℃</p>
<p>Colour: Stainless Steel.<br>Price per Metre</p>
<p>Available in AN4 - AN20</p>",Zoo Performance,Uncategorized,Hose,TRADE,true,Size,AN4,,,,,,,,ZOO-0721-04-M,100.0,,deny,manual,32.99,32.99,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/021.jpg?v=1722822241,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/hose.jpg?v=1722822248,kg,,,true,,,true,,,active
stainless-steel-hose,,,,,,,,,AN6,,,,,,,,ZOO-0721-06-M,100.0,,deny,manual,43.99,43.99,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/hose.jpg?v=1722822248,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/hose.jpg?v=1722822248,kg,,,,,,,,,
stainless-steel-hose,,,,,,,,,AN8,,,,,,,,ZOO-0721-08-M,100.0,,deny,manual,48.28,48.28,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/hose.jpg?v=1722822248,kg,,,,,,,,,
stainless-steel-hose,,,,,,,,,AN10,,,,,,,,ZOO-0721-10-M,100.0,,deny,manual,52.79,52.79,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/hose.jpg?v=1722822248,kg,,,,,,,,,
stainless-steel-hose,,,,,,,,,AN12,,,,,,,,ZOO-0721-12-M,100.0,,deny,manual,56.90,56.90,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/hose.jpg?v=1722822248,kg,,,,,,,,,
stainless-steel-hose,,,,,,,,,AN16,,,,,,,,ZOO-0721-16-M,100.0,,deny,manual,71.41,71.41,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/hose.jpg?v=1722822248,kg,,,,,,,,,
stainless-steel-hose,,,,,,,,,AN20,,,,,,,,ZOO-0721-20-M,100.0,,deny,manual,167.22,167.22,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/hose.jpg?v=1722822248,kg,,,,,,,,,
nylon-hose,100 Series Black Nylon Braided Cutter Hose,"<p>Our 100 series nylon cutter hose is designed with a combined reinforced synthetic rubber liner and a braided nylon outer shield for abrasion resistance.</p>
<p><span>Applications: Fuel systems, oils, lubricants, coolant systems.<br></span>E85 &amp; Methanol compatible. (Not recommended for power steering applications.)</p>
<p>Operating Pressures: 300-350 PSI<br>Burst Pressures: 1400 - 2000 PSI<br>Operating temps: -<span data-mce-fragment=""1"">40℃ to 150℃</span></p>
<p>Colour: Black.<br>Price per Metre</p>
<p>Available in AN4 - AN20</p>",Zoo Performance,Uncategorized,Hose,TRADE,true,Size,AN4,,,,,,,,ZOO-0723-04-M,100.0,,deny,manual,36.29,36.29,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/nylon.png?v=1713330262,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/nylon.png?v=1713330262,kg,,,true,,,true,,,active
nylon-hose,,,,,,,,,AN6,,,,,,,,ZOO-0723-06-M,100.0,,deny,manual,39.59,39.59,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/IMG_0694_1.jpg?v=1602995163,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/nylon.png?v=1713330262,kg,,,,,,,,,
nylon-hose,,,,,,,,,AN8,,,,,,,,ZOO-0723-08-M,100.0,,deny,manual,48.10,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/files/0723.jpg?v=1722823800,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/nylon.png?v=1713330262,kg,,,,,,,,,
nylon-hose,,,,,,,,,AN10,,,,,,,,ZOO-0723-10-M,100.0,,deny,manual,52.68,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/nylon.png?v=1713330262,kg,,,,,,,,,
nylon-hose,,,,,,,,,AN12,,,,,,,,ZOO-0723-12-M,100.0,,deny,manual,48.39,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/nylon.png?v=1713330262,kg,,,,,,,,,
nylon-hose,,,,,,,,,AN16,,,,,,,,ZOO-0723-16,100.0,,deny,manual,54.45,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/nylon.png?v=1713330262,kg,,,,,,,,,
nylon-hose,,,,,,,,,AN20,,,,,,,,ZOO-723-20-M,100.0,,deny,manual,139.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/nylon.png?v=1713330262,kg,,,,,,,,,
aluminium-p-clamps,ALUMINIUM P CLAMPS,"<p>Zoo Performance P Clamps are precision machined from aircraft grade 6061 billet aluminium and hard anodised for ultimate protection and strength. We ensure optimal manufacturing processes to ensure our fittings have the very best quality finish for long lasting full flowing performance.</p>
<p>Material: 6061 Billet Aluminium <span> </span></p>
<p><span>Available Sizes: AN3 - AN20</span></p>
<p> </p>",Zoo Performance,Uncategorized,CLAMP,TRADE,true,Size,BILLET ALUMINIUM P CLAMP ID 4.8mm,,,,,,,,ZOO-JP0209-03,100.0,,deny,manual,6.92,6.92,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/20201012_165157.jpg?v=1602541546,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-JP0209-15.jpg?v=1602541546,kg,,,true,,,true,,,active
aluminium-p-clamps,,,,,,,,,BILLET ALUMINIUM P CLAMP ID 6.4mm,,,,,,,,ZOO-JP0209-04,100.0,,deny,manual,6.96,6.96,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-JP0209-15.jpg?v=1602541546,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-JP0209-15.jpg?v=1602541546,kg,,,,,,,,,
aluminium-p-clamps,,,,,,,,,BILLET ALUMINIUM P CLAMP ID 7.9mm,,,,,,,,ZOO-JP0209-05,100.0,,deny,manual,7.03,7.03,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/20201012_165238.jpg?v=1602541546,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-JP0209-15.jpg?v=1602541546,kg,,,,,,,,,
aluminium-p-clamps,,,,,,,,,AN3 BILLET ALUMINIUM P CLAMP ID 9.5mm,,,,,,,,ZOO-JP0209-06,100.0,,deny,manual,7.25,7.25,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/20201012_164236.jpg?v=1602541546,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-JP0209-15.jpg?v=1602541546,kg,,,,,,,,,
aluminium-p-clamps,,,,,,,,,AN4 BILLET ALUMINIUM P CLAMP ID 11.1mm,,,,,,,,ZOO-JP0209-07,100.0,,deny,manual,10.89,10.89,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/20201012_165718.jpg?v=1602541483,5,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-JP0209-15.jpg?v=1602541546,kg,,,,,,,,,
aluminium-p-clamps,,,,,,,,,AN5 BILLET ALUMINIUM P CLAMP ID 12.7mm,,,,,,,,ZOO-JP0209-08,100.0,,deny,manual,11.99,11.99,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-JP0209-15.jpg?v=1602541546,kg,,,,,,,,,
aluminium-p-clamps,,,,,,,,,AN7 BILLET ALUMINIUM P CLAMP ID 14.3mm,,,,,,,,ZOO-JP0209-09,100.0,,deny,manual,13.16,13.16,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-JP0209-15.jpg?v=1602541546,kg,,,,,,,,,
aluminium-p-clamps,,,,,,,,,AN8 BILLET ALUMINIUM P CLAMP ID 15.9mm,,,,,,,,ZOO-JP0209-10,100.0,,deny,manual,14.19,14.19,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-JP0209-15.jpg?v=1602541546,kg,,,,,,,,,
aluminium-p-clamps,,,,,,,,,AN10 BILLET ALUMINIUM P CLAMP ID 19.1mm,,,,,,,,ZOO-JP0209-12,100.0,,deny,manual,14.63,14.63,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-JP0209-15.jpg?v=1602541546,kg,,,,,,,,,
aluminium-p-clamps,,,,,,,,,AN12 BILLET ALUMINIUM P CLAMP ID 23.8mm,,,,,,,,ZOO-JP0209-15,100.0,,deny,manual,16.39,16.39,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-JP0209-15.jpg?v=1602541546,kg,,,,,,,,,
aluminium-p-clamps,,,,,,,,,AN16 BILLET ALUMINIUM P CLAMP ID 30.5mm,,,,,,,,ZOO-JP0209-16,100.0,,deny,manual,45.46,45.46,true,true,ZOO-JP0209-16,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-JP0209-15.jpg?v=1602541546,kg,,,,,,,,,
aluminium-p-clamps,,,,,,,,,AN20 BILLET ALUMINIUM P CLAMP ID 35.81mm,,,,,,,,ZOO-JP0209-17,100.0,,deny,manual,49.20,49.20,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-JP0209-15.jpg?v=1602541546,kg,,,,,,,,,
